left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
63.85031279,207.0634644,56.82545157,196.2038889,61.70404053,203.7455902,304.7908378
65.22420062,206.1783892,58.20109997,195.3190742,63.07669067,202.8578491,306.426474
66.59769295,205.2924539,59.57702645,194.4337483,64.44966888,201.9701538,308.0626206
67.97126804,204.4054816,60.95443273,193.5512335,65.82299805,201.0823517,309.6984935
69.34676298,203.5211919,62.33075542,192.6658239,67.19667816,200.194519,311.3350186
70.72113977,202.6354565,63.71015305,191.7828646,68.57077789,199.3068237,312.9728083
72.09521137,201.7470023,65.08663253,190.8985138,69.94513702,198.4189301,314.6088926
73.35526283,200.9334269,66.34895953,190.0873363,71.20516968,197.6049805,316.1093853
74.61391823,200.1176866,67.61144635,189.2748362,72.46551514,196.7910309,317.6107279
75.87726413,199.3068602,68.87270114,188.4641868,73.72595978,195.9767609,319.1100331
77.13811263,198.4918985,70.13407887,187.6526567,74.98654938,195.1622009,320.609918
78.39955557,197.6783603,71.39683973,186.8410644,76.24729156,194.3475494,322.111
79.66086202,196.8643391,72.66019351,186.0292719,77.50830841,193.5327911,323.612689
80.92313667,196.0511627,73.92378765,185.2173421,78.76963043,192.7178955,325.1146544
82.18557482,195.2373156,75.187609,184.4064909,80.03111267,191.902832,326.6162283
83.44756984,194.4231353,76.4512642,183.5937731,81.2927475,191.0877533,328.1186712
84.70967838,193.6093909,77.71527799,182.7794888,82.55471802,190.2727203,329.6222635
85.97254615,192.7958677,78.9800035,181.9670876,83.81694031,189.4576569,331.1254356
87.23447971,191.981147,80.24612984,181.1547066,85.07952881,188.6426697,332.6297756
88.49813431,191.16883,81.51202749,180.3403317,86.34262085,187.827774,334.1350009
89.76082581,190.3536224,82.77735709,179.5267941,87.60599518,187.0128784,335.6392956
91.02382744,189.5379296,84.04105268,178.7122688,88.86945343,186.1979218,337.1427509
92.2884785,188.7245612,85.30624489,177.8989359,90.13317108,185.3828583,338.6468193
93.5523156,187.9105477,86.57344838,177.0854049,91.39732361,184.5678711,340.152687
94.81680346,187.0965004,87.840494,176.2724448,92.66178894,183.7528992,341.6581134
96.08137855,186.281376,89.1058294,175.4577703,93.92652893,182.9378052,343.163028
97.34739886,185.4688721,90.37387452,174.6453132,95.19153595,182.1227722,344.6690244
98.61230846,184.6555824,91.64240784,173.8301504,96.4569931,181.3080139,346.1768928
99.8770785,183.8422107,92.91262826,173.0158128,97.72298431,180.4936218,347.6857353
101.1429213,183.0294765,94.18189049,172.2001263,98.98956299,179.6794739,349.1945
102.4078255,182.2144893,95.45136665,171.3853465,100.256546,178.8655853,350.7029548
103.6733556,181.4003428,96.72188248,170.5709984,101.5240097,178.0519867,352.2120517
104.9404595,180.5875132,97.99113535,169.7555676,102.7919083,177.2385559,353.7206703
106.2078431,179.77419,99.26160543,168.9419348,104.0602875,176.4252014,355.2293428
107.4753053,178.9615231,100.5328356,168.1262673,105.3292542,175.6121368,356.7397532
108.7419337,178.1477145,101.8042849,167.3106673,106.598526,174.7995758,358.2503116
110.0082508,177.3349332,103.0775471,166.4938219,107.8684006,173.9877472,359.7630684
111.2756211,176.5230224,104.3507034,165.6771455,109.1389389,173.1765289,361.2756447
112.5429495,175.7097031,105.6240034,164.861544,110.4101715,172.3657379,362.787762
113.8106359,174.8979431,106.8969515,164.0427358,111.6819763,171.5557251,364.3013154
115.0763858,174.0838918,108.1733658,163.2276779,112.9543762,170.7466583,365.8157634
116.3442841,173.2724125,109.4478807,162.4114559,114.2272797,169.9384003,367.3292384
117.6116384,172.4599157,110.7218708,161.5933843,115.5009079,169.1308746,368.84327
118.8801668,171.6472932,111.9949009,160.7766908,116.7751236,168.3238068,370.3557495
120.1515509,170.8361451,113.2668437,159.9649518,118.0494156,167.5167999,371.8646427
121.4215046,170.0219607,114.5356336,159.1512186,119.3234634,166.7097778,373.3719547
122.6907702,169.2061849,115.8039193,158.3381948,120.5973206,165.9025574,374.8784594
123.9634277,168.3954488,117.072882,157.5263232,121.871109,165.0950317,376.3849128
125.2335497,167.5806592,118.3415771,156.7128039,123.1449661,164.2872009,377.8920295
126.5042294,166.7663573,119.6100557,155.8997575,124.4186783,163.4791107,379.3987087
127.7755027,165.9531583,120.8787794,155.086975,125.6922073,162.6708069,380.905452
129.0448398,165.137518,122.1483753,154.2739136,126.9656982,161.8623657,382.4130801
130.3161798,164.325296,123.4184956,153.4608607,128.2391815,161.0538483,383.9211453
131.5875574,163.5120964,124.6868175,152.6477471,129.5124512,160.2451019,385.427729
132.859256,162.7000819,125.9562887,151.8358749,130.7854614,159.4362488,386.9346111
134.1296862,161.887108,127.2257894,151.021959,132.0584106,158.6273956,388.4426201
135.4004853,161.0740157,128.494664,150.2091156,133.331192,157.8184052,389.9495232
136.6705721,160.2606327,129.764449,149.3956677,134.6039734,157.0093842,391.4575191
137.9410499,159.4475156,131.0337702,148.5825371,135.8766632,156.2002869,392.9649531
139.2108885,158.6338558,132.3013453,147.7687787,137.1488037,155.3912811,394.4712564
